x,y,R
-359.37249299535,-55.53218342364,96.4147743727777
-358.174025873997,-54.5133117417802,58.6700642636226
-357.121115800298,-53.4944400599205,36.8031126521776
-356.207284569788,-52.4755683780607,31.6467036146557
-355.426053978004,-51.456696696201,27.6862571692683
-354.770945820481,-50.4378250143412,24.7582870041251
-354.235481892756,-49.4189533324815,22.7302393756479
-353.813183990363,-48.4000816506218,21.5005183772714
-353.49757390884,-47.381209968762,20.9983159912645
-353.282173443721,-46.3623382869023,21.7000322211879
-353.160504390544,-45.3434666050426,21.6948049594132
-353.117161099022,-44.3245949231828,20.005153703635
-353.178457870868,-43.3057232413231,21.0001384240674
-353.333445475311,-42.2868515594633,26.4512791015724
-353.565754494412,-41.2679798776036,38.2288530888635
-353.85383581258,-40.2491081957439,72.1930838718324
-354.172392279042,-39.2302365138841,567.30434331976
-354.494224896301,-38.2113648320243,107.796129522577
-354.794514435773,-37.1924931501647,54.000357413645
-355.053740650036,-36.1736214683049,39.0782180453767
-355.259126637703,-35.1547497864451,32.7628486721872
-355.402668084855,-34.1358781045854,30.0716309264126
-355.480631164577,-33.1170064227257,29.665519960717
-355.493458878794,-32.098134740866,30.9328089426257
-355.444269542617,-31.0792630590062,33.5658325373892
-355.337564849655,-30.0603913771465,37.5498706743915
-355.17868471318,-29.0415196952868,43.0449098437262
-354.97335664463,-28.022648013427,50.3767593704294
-354.727354807964,-27.0037763315672,60.5782928972094
-354.446473004889,-25.9849046497075,77.3356949934457
-354.13728699574,-24.9660329678478,110.126531240736
-353.808306477341,-23.947161285988,178.335342373025
-353.467527705154,-22.9282896041283,310.538766033703
-353.120258002478,-21.9094179222686,507.394254733887
-352.768890114975,-20.8905462404088,653.509688162423
-352.414451018524,-19.871674558549,512.219700910625
-352.056419664382,-18.8528028766893,294.568391011481
-351.690941712762,-17.8339311948296,191.694638372173
-351.313009765762,-16.8150595129698,154.525809429239
-350.919443240746,-15.7961878311101,146.795272795736
-350.509258218097,-14.7773161492503,156.640140265885
-350.083403051731,-13.7584444673906,183.075307919088
-349.644017548814,-12.7395727855309,234.798515794612
-349.19394230022,-11.7207011036712,353.461061993918
-348.736581250901,-10.7018294218114,969.793739860143
-348.276176507548,-9.68295773995172,728.154339050624
-347.818769916427,-8.6640860580919,234.78298609352
-347.372229073936,-7.64521437623221,141.594882835556
-346.943490096015,-6.62634269437242,106.843285061605
-346.537721539676,-5.60747101251273,89.7627415115874
-346.15828650987,-4.58859933065297,79.9954654179272
-345.807792643424,-3.56972764879328,76.4691848577204
-345.487352853952,-2.55085596693349,81.5324325197071
-345.194254169762,-1.5319842850738,97.6630668488961
-344.922969381065,-0.513112603214012,126.480642086205
-344.667966995705,0.505759078645681,169.610820621984
-344.425020722525,1.52463076050547,228.550799563874
-344.190734828651,2.54350244236519,281.31186231594
-343.963226072036,3.56237412422495,285.563797767356
-343.742730157395,4.58124580608467,275.9454672039
-343.530099704335,5.6001174879444,323.290241693916
-343.324259109646,6.61898916980412,599.5221724426
-343.122073200583,7.63786085166391,4706.89874673456
-342.919282597425,8.65673253352366,573.228366269133
-342.712329365051,9.67560421538336,476.30193237061
-342.500185674986,10.6944758972431,817.222882447129
-342.285545885113,11.7133475791029,3984.48352904608
-342.07113515074,12.7322192609626,5253.8516614543
-341.856719537313,13.7510909428223,1118.90723506034
-341.640535433177,14.7699626246821,566.487976899006
-341.420615085434,15.7888343065418,381.272333942981
-341.195536536095,16.8077059884016,263.723299384614
-340.963058636591,17.8265776702613,186.587011786674
-340.719402595774,18.845449352121,147.07791239408
-340.461232949464,19.8643210339808,132.010210319201
-340.186623467015,20.8831927158405,130.939097285053
-339.895606970137,21.9020643977003,139.374392493037
-339.588735871866,22.92093607956,168.312694097804
-339.26804135684,23.9398077614197,270.302583005488
-338.938936353781,24.9586794432795,997.265809038625
-338.607847720703,25.9775511251392,644.5198958674
-338.280253703323,26.9964228069989,251.238164354344
-337.961390004001,28.0152944888587,152.939819696708
-337.656625101411,29.0341661707184,106.336262911173
-337.371969353325,30.0530378525782,79.6707229650473
-337.113909161493,31.0719095344379,64.2218993916259
-336.888644670127,32.0907812162977,55.2417302523672
-336.700114868171,33.1096528981574,49.1953064502209
-336.552013361797,34.1285245800171,45.0166248963922
-336.447745493708,35.1473962618768,43.0650187903996
-336.388721559131,36.1662679437366,43.4829249830458
-336.374189309249,37.1851396255963,46.5681867456932
-336.401175134892,38.2040113074561,54.0304458101783
-336.464423885572,39.2228829893158,72.6797024314211
-336.555205475042,40.2417546711756,142.373773522568
-336.660499178853,41.2606263530353,808.045394989326
-336.763551856437,42.279498034895,103.29452853885
-336.846987238507,43.2983697167548,59.4948356462758
-336.897131159173,44.3172413986145,45.3609234682388
-336.904451902931,45.3361130804742,39.1017986197578
-336.862369283942,46.354984762334,36.3483996529739
-336.766776158422,47.3738564441937,36.0508735172129
-336.616338301371,48.3927281260535,37.8308628002183
-336.412895085461,49.4115998079132,41.4479484202861
-336.159510288589,50.4304714897729,47.9551476126481
-335.86095461776,51.4493431716327,61.6617556106172
-335.525818065664,52.4682148534925,98.8408325367954
-335.166953297281,53.4870865353522,352.594671967015
-334.801153658167,54.5059582172119,199.356487974344
-334.447090342287,55.5248298990717,78.5926815228552
-334.122128098236,56.5437015809314,50.2927848172751
-333.840876462381,57.5625732627911,38.1590461753627
-333.615326082561,58.5814449446509,32.4902220068779
-333.453365694546,59.6003166265106,30.7708963439735
-333.356120312124,60.6191883083703,31.833200388197
-333.31975948475,61.63805999023,35.0582143953293
-333.338054152219,62.6569316720898,40.2794326153474
-333.403731689154,63.6758033539497,47.7978708547151
-333.509823020199,64.6946750358097,59.0411906733053
-333.648975624559,65.7135467176699,77.9404691371688
-333.813589868719,66.7324183995302,118.80840654269
-333.995356351581,67.7512900813904,292.206824013418
-334.184354929051,68.7701617632502,432.800498030103
-334.369145307992,69.7890334451089,116.921093146889
-334.536600654305,70.8079051269657,68.2932215456111
-334.674756621199,71.8267768088193,49.3032064320649
-334.773376938123,72.8456484906694,39.0230868968163
-334.822528420583,73.8645201725166,32.7843704881165
-334.813160771786,74.8833918543643,28.8790382385581
-334.737525502363,75.9022635362208,26.4544492835648
-334.588152979946,76.9211352181001,25.4316058059067
-334.358926400715,77.9400069000231,26.0787564513123
-334.047580485095,78.9588785820129,28.683386291481
-333.656457450588,79.9777502640862,33.9290495039845
-333.192323903891,80.9966219462305,43.7856653218983
-332.667254432815,82.0154936283777,63.661239331782
-332.09780907026,83.0343653103524,115.711520016404
-331.502822633338,84.053236991848,566.192430569597
-330.902588168102,85.0721086724,201.840479314345
-330.317401234675,86.0909803514703,87.1494460196037
-329.765877412626,87.1098520286365,56.6037105343782
-329.263375017132,88.1287237040507,42.6366142049013
-328.821456701411,89.1475953791482,34.7550510309167
-328.448861342385,90.1664670574823,30.1396155467222
-328.151126996703,91.1853387459332,28.0352303119862
-327.929571431199,92.2042104546064,28.5354633799312
-327.779774952499,93.223082196195,32.5089022396726
-327.690988072562,94.2419539807308,42.1894758939533
-327.647876625707,95.260825807751,63.9126041116346
-327.634322001866,96.279697648711,124.411788933024
-327.635451796278,97.2985694272907,593.365162694702
-327.638963938928,98.3174409984783,337.331778073403
-327.635880888742,99.3363121317934,170.373418659944
-327.620996066818,100.35518254464,135.735767141518
-327.591538425344,101.374051975467,129.661292894327
-327.546798415595,102.392920414358,141.63739947287
-327.488256806891,103.411788380124,176.303444654844
-327.418544687991,104.43065749625,281.627664515861
-327.341457054524,105.449530912258,1956.60806013775
-327.262996612763,106.468413656046,299.032933447818
-327.190722090385,107.487312286452,129.335554335112
-327.13316003856,108.506232927426,80.0428503290415
-327.099316383093,109.525177350473,57.0166048364035
-327.098905488227,110.544134583938,44.9289041200021
-327.141755907965,111.563072427721,39.2920601552562
-327.234541634139,112.581921615314,37.9470121987879
-327.379579612566,113.600571914841,39.5579989865618
-327.575143908823,114.618874329117,42.8082951614017
-327.817963398938,115.636682332655,46.5179314147981
-328.105731511776,116.65393685088,50.9099000127932
-328.436317008619,117.670829610423,57.7487190089025
-328.806483822656,118.688063197953,69.3361294501642
-329.211104724616,119.707067839182,90.4011006095127
-329.644868304183,120.730328713292,148.114566728373
-330.100262186007,121.761151060864,1321.98576348036
-330.564157122453,122.803102064416,141.625854867738
-331.016123253776,123.857824311202,61.7495878837088
-331.430103976349,124.92336500449,38.352829107471
-331.779100758122,125.992826447587,27.2258085351766
-332.038498275484,127.054470760647,20.4794918457105
-332.187435122432,128.092675382118,15.8801128581554
-332.210325326873,129.090666807441,12.6774914159979
-332.097562248591,130.032334410781,10.5229529339754
-331.845652788375,130.903430700297,9.15941183521864
-331.455512883489,131.690734673469,8.4359431587816
-330.930391886764,132.381768287925,8.32378108461435
-330.276876354607,132.965363656312,8.80632811344152
-329.505465896983,133.431699380873,9.86594138377741
-328.630750080659,133.772818823216,11.5409384692245
-327.670817012838,133.985506904836,13.8592481071631
-326.646336833601,134.07182880517,16.8111255709636
-325.579080552566,134.038286757642,20.4666186056287
-324.490925456083,133.896647722099,24.8578547908074
-323.402370120636,133.663086085567,29.9594732080627
-322.327476093284,133.354261928407,35.9997996295131
-321.271596573043,132.984971770338,43.4072186125973
-320.232952379699,132.56609356383,52.6346151995571
-319.206346150521,132.105082851286,64.7316666433784
-318.186689688157,131.607330632292,82.0392867422262
-317.170091684341,131.078768107986,107.717467051829
-316.154189499992,130.525138634938,146.769368283414
-315.137842355997,129.952156994415,212.991584141947
-314.120669505528,129.365122486797,360.015508581901
-313.102735591286,128.769501276366,990.487520428526
-312.084248824419,128.17072795919,2101.77985706008
-311.065438919422,127.573578814959,733.398647582547
-310.046478147217,126.98119631557,647.566705773144
-309.027478108631,126.393414102842,618.449633797861
-308.00849372584,125.809719202579,443.519552536755
-306.989543896755,125.232194034327,280.404074636188
-305.970628102268,124.664533056767,178.831513276646
-304.9517373272,124.112104190886,122.380908749712
-303.932861761695,123.582775890192,95.8074427189994
-302.913993395541,123.082492513315,85.7080146023906
-301.895127240813,122.612998112615,82.4872581499311
-300.876260583189,122.173758005845,79.5551523636402
-299.857392472413,121.764593684161,75.0455278476166
-298.838522864905,121.386870138936,71.6617449010596
-297.819652117718,121.041378336015,72.9308565004481
-296.800780665479,120.727140824084,82.0167116481854
