x,y,R
0,0,-388.934807654743
1.02147875368412,0.0298737344361313,-432.205074549088
2.04295260754183,0.0566170329901356,-1028.33618622365
3.06441925996836,0.0815711771242238,4770.72542219891
4.08588274135811,0.105918216753556,-1058.24076066173
5.10733493468498,0.128503603705679,-179.490246089608
6.12872016691213,0.144701294573706,-104.5499700449
7.14990954090305,0.150519350973704,-108.3985548911
8.17080694802134,0.146299755155369,-532.578102445097
9.19160886700922,0.139387469322047,-336.014043360172
10.2122640769058,0.128685233643156,1115.22547972934
11.2329225278656,0.118062887380132,390.687600075466
12.2536500404596,0.10918203734962,1961.48664774688
13.2743656119346,0.0999945125750727,-293.099678532656
14.2949070786641,0.0865820436398677,-593.831515095448
15.3153371757031,0.0706713526723861,525.429135160555
16.3358164270704,0.0558460308678528,412.051223265135
17.3563663559502,0.0426293151671502,874.584710703122
18.3769303081065,0.0297389736312383,-392.188181629682
19.3973446328376,0.0134854395904868,344.470001722765
20.4178530181908,-0.000683930395058652,1023.8269968323
21.4383684377845,-0.0146934520864106,276.469264541704
22.4590028270174,-0.0259051889405603,187.906321331316
23.4798121695335,-0.0326152518014012,221.651910329426
24.5007498621362,-0.0356326927130108,-7607.21970372687
25.5216559187571,-0.0395977842695449,-270.200102505146
26.5423989038498,-0.0480776132564071,224.426366124569
27.563274843745,-0.0529207939116026,133.071732360092
28.5843608983479,-0.0510692640611459,176.426605909507
29.6055711348973,-0.0443679737795847,2314.00344021936
30.626772386021,-0.0380511515590831,-2808.99624139201
31.6479453239553,-0.0329067110133476,320.656800743471
32.6691725370696,-0.0254610363891093,219.546760063642
33.6904766036471,-0.0142780402410482,280.124644755331
34.7118283387532,-0.000342342770823567,299.306326012603
35.7332171210226,0.0161174163234912,233.670887352195
36.7546463581541,0.0360397361150013,112.199406299743
37.7761233902125,0.0640578713238429,188.477328923386
38.7975986766244,0.0965649558074586,474.069439363906
39.8190697234854,0.130364704347418,-141.154635858443
40.8405405763532,0.15626331988838,-1851.3274307835
41.8620051149225,0.180805072737349,-119.361164788346
42.8833783584538,0.196152652376063,-95.9562802261766
43.9045252179628,0.200264434315915,528.960945023863
44.9256991636827,0.205449648737972,131.534016188375
45.9470176243231,0.217419182723772,-159.042955346757
46.9681836569827,0.222286033018075,352.99707725507
47.9893980756762,0.229168462398183,128.521951176045
49.0107483631449,0.243013599658364,-195.546558939306
50.0319860083593,0.250929219285151,-73.8508881324236
51.0528053576511,0.244493533860549,-65.6114793471562
52.072912835539,0.222015848113575,-31.3907324390683
53.0907771345407,0.166943452078547,-35.3371972604567
54.105746237674,0.0829008770968012,-29.4777374076448
55.1161591452478,-0.0355805005141356,-41.6901093437889
56.1225885636255,-0.178542491897909,-37.2090966786252
57.1238548231325,-0.348709861821171,-36.9265913069651
58.1191599191287,-0.54612945113031,-38.0333079800094
59.1079461469231,-0.769862204249918,-102.358380764387
60.0939934627141,-1.00382078207872,121.745291596471
61.0819659773102,-1.2306371528631,84.594224742558
62.0727046397223,-1.44680249933227,77.8648042845416
63.0663320195383,-1.65129396860564,18.9839330795267
64.070801036842,-1.80507790928576,17.0445633268294
65.0842447163319,-1.90171735981981,13.9501707371843
66.1041566554318,-1.9278005218342,14.2556139867376
67.1255463667404,-1.88458224459613,15.266038934087
68.1439820833631,-1.77675458756362,13.8699577879009
69.1543341017538,-1.5981204203889,20.4625912599316
70.1563990178672,-1.37215798650193,16.1134122835621
71.1446239130193,-1.08654630424277,24.2939077370694
72.1217469177602,-0.762149115015646,-217.04344467662
73.1004533805762,-0.442939740068046,-29.3361207498334
74.0886738341067,-0.157311268083945,-29.9712958034126
75.0850700698235,0.0951290928418524,-14.3425854153145
76.0947284736104,0.27830311795877,-16.1365081655192
77.1120587461513,0.39916999714025,-12.7752993867605
78.1334651834972,0.44106984677677,-9.4534661286654
79.1504753729296,0.376512863558002,-20.8991349600622
80.1617132031791,0.263638672066921,-11.9079207144035
81.1573052020304,0.0674518270340529,-13.6600825867425
82.1335113163915,-0.200156651064809,-90.0315774584101
83.1061024842738,-0.479127821974523,76.9197302690277
84.0823858827697,-0.74648815396743,23.7791914973203
85.070111107345,-0.974233823866961,14.7212689857764
86.072937568176,-1.13660128605031,14.31706238393
87.0866867011158,-1.23082225114541,11.387166337663
88.1074656330978,-1.23835377909042,10.3659889734286
89.1272489979805,-1.15027434682625,14.7558781324242
90.1409015264647,-0.995535883187198,25.4771318888342
91.1490234434218,-0.802765652881371,32.8041436358398
92.1518792191333,-0.580800428168712,24.6901717147213
93.1463411101858,-0.320050505274764,34.9240662899723
94.1340051756618,-0.0323280879299541,43.964215437973
95.1157830166343,0.276518159404964,891.865532846598
96.0974758601678,0.58565682478425,-20.0905307441912
97.0920625184323,0.845880306437992,-29.7045305953887
98.0940119891735,1.07241916994795,-35.6861358417046
99.1012245731275,1.27060456726434,-18.9716608145847
100.116030269593,1.41581079817782,-25.0933280791571
101.134703700213,1.52053622792915,-17.7021117065634
102.156027320696,1.56802365978623,-20.3591325005979
103.176983824681,1.56558289820937,-25.8141808469336
104.195880664779,1.52364325718554,-36.6500721747969
105.212365875148,1.45370641525557,-25.0739228669446
106.223966089849,1.3433678376995,-53.7362638002591
107.232655875595,1.21382269566404,-487.14753515348
108.240884146646,1.0814454209316,42.1992569976785
109.25256618163,0.97168584378841,33.7803183472503
110.26785695107,0.890484480481452,40.5773304736662
111.285512013851,0.832992539767659,26.8347498444318
112.305689080315,0.811859607480035,24.4996752795727
113.32710701887,0.830704898647533,26.828675227971
114.348262494317,0.886004052747719,60.6637346832022
115.368896936566,0.95696196914609,37.0620249892367
116.388114533948,1.05404582021812,25.031836967357
117.403938865677,1.19011216937863,32.5958871138551
118.41614923039,1.35581990142941,41.5649789731856
119.424935247118,1.54451544904421,42.2136681403576
120.429830723329,1.75574945987443,44.6415897084482
121.430582978386,1.98816555903494,79.1264745561335
122.428872558869,2.23214349392063,39.4098912109092
123.421610248052,2.50004260560217,35.4466546837869
124.407463696289,2.79445640979454,44.1240669939509
125.387308164225,3.10987376217034,218.092318735372
126.366069761413,3.42890066973879,57.4957300751942
127.339907104001,3.76375492509481,62.5774518117832
128.309010573879,4.11301462863251,-488.185602144383
129.279025233981,4.45955796097209,145.612656064875
130.24710643409,4.81183487222687,-2210.07786592452
131.215596064898,5.16291009889074,-38.6921348673417
132.192311910175,5.48862517398918,-32.5675576172411
133.177877216011,5.78408716110032,-37.339574642022
134.17040416209,6.05284456606928,-30.8877654926575
135.170323822592,6.28924527662504,-28.4268581806223
136.177041983993,6.49030110557278,-20.5168342108768
137.191030392153,6.6423410619065,-26.3192628612178
138.209011650912,6.7557776911014,-33.7582685338902
139.229074482565,6.83884765872867,-28.2348303274427
140.25040895415,6.8857079578739,-29.2260905006555
141.271724895,6.89753732585217,-48.6161068123822
142.292426332346,6.88798989268493,-57.9086518009233
143.312251457376,6.86037864803866,-64.9947812216861
144.331014176664,6.81659987437048,139.068861926995
145.35022609232,6.77917919966727,-350.669036706045
146.369184431245,6.73809888540142,74.4454352820175
147.388958518668,6.70960801895924,102.110630257611
148.409216292779,6.6900806566971,-1070.12055391648
149.429386024323,6.66880431057755,112.824226708535
150.449935005196,6.65556562053197,63.1281551750557
151.471018931442,6.65734133033449,52.8535980378972
152.492447702942,6.67721697143628,266.817376001104
153.513901484761,6.70002366210902,53.3677850564006
154.535321333618,6.74075125219697,54.8063727431629
155.556400138676,6.79890461347716,47.7772826507451
156.576707980203,6.87715657936461,43.3390641286201
157.595691759157,6.97762581338888,46.1278733709162
158.612985807954,7.09888826714491,61.4042990292135
159.62874710258,7.23554322080324,47.094867348261
160.642121166932,7.39247478724485,34.802986148344
161.651562208705,7.577043438583,42.2043234802349
162.657205992248,7.7841717752211,50.3182371154049
163.659293377463,8.01002181375741,50.6729091764019
164.657498101281,8.25438652531243,38.7869312208409
165.650044219955,8.52306598131115,47.6080259113628
166.63757174562,8.81129948458473,111.000522970263
167.622950332248,9.10743833511917,53.7712902754324
168.603442461738,9.42067287317318,54.1209751658893
169.578781036879,9.75079890320405,50.8421157890494
170.548290093453,10.098852688557,73.9559786042124
171.513680323375,10.4589250375058,111.525024762839
172.476348159018,10.8266790939521,81.0622777361748
173.435061432271,11.2052524918943,123.646515131636
